"CustomerID","PurchaseDate","PurchaseValue"
18223,2010-03-18,42.9
12482,2010-02-24,20.48
17511,2010-05-12,23.4
14040,2010-04-13,2.95
14595,2010-01-20,5.1
17894,2010-11-03,2.55
17673,2010-11-29,13
15436,2011-11-27,0.55
12600,2011-03-20,71.4
13495,2009-12-07,39.6
14044,2010-10-17,15.54
17141,2010-01-24,1.7
13192,2010-04-27,15
16032,2010-07-25,9.9
14121,2011-12-06,18.96
16125,2009-12-14,0.55
15957,2010-10-15,5.5
18062,2010-04-21,29.7
15405,2010-05-12,17.85
17297,2011-11-22,0.65
15574,2010-09-01,1.95
15048,2010-12-06,1.65
12556,2011-10-20,2.55
16126,2011-06-08,17.7
15071,2011-09-07,14.85
12415,2011-05-17,568
14701,2011-02-15,17.05
16335,2010-03-19,1.25
14134,2010-02-23,83.4
17428,2010-11-09,49.95
16954,2010-03-31,10.2
12577,2010-11-23,1.7
14723,2010-12-03,3.75
17841,2010-07-12,17.3
14441,2010-09-14,25.5
14769,2010-03-04,10.08
13316,2011-11-02,2.08
17094,2011-01-21,12.5
14623,2010-04-16,10.75
16013,2011-02-11,204
14085,2010-06-03,6.6
15194,2009-12-08,22.5
15308,2011-03-10,15.3
15943,2010-01-31,13.2
13656,2011-06-28,11.4
13050,2010-12-16,15
15005,2010-06-06,1.1
16735,2010-11-11,35.4
16971,2011-11-01,9.95
13026,2011-11-08,15
14527,2011-03-24,9.95
14788,2011-11-13,49.5
17883,2010-06-18,19.5
17526,2009-12-17,13.9
14159,2011-10-30,6.95
16744,2011-06-19,9.95
13715,2010-08-31,26.05
16209,2011-06-06,15
18258,2010-08-05,50.88
13089,2010-01-10,10.5
16108,2010-05-06,19.8
14723,2010-06-15,4.95
12921,2010-12-08,22.5
18122,2011-11-04,15.7
12682,2010-11-19,13.2
13093,2010-03-11,16.5
14657,2011-11-22,13.9
15985,2010-09-29,17.7
17841,2010-11-05,3.75
17841,2011-10-02,2.08
16362,2011-10-11,9.96
14696,2011-04-11,12.75
16931,2011-05-29,10.95
13198,2011-11-29,17.7
14505,2011-11-22,2.5
12682,2011-03-14,17.7
17850,2010-09-21,4.32
14691,2011-05-11,7.8
14606,2010-09-01,5
17198,2011-11-16,1.65
13115,2010-04-19,21.9
16464,2011-09-20,3.3
14733,2010-11-02,23.6
17469,2010-01-14,11.9
15502,2011-03-09,326.4
14527,2010-05-25,4.95
15167,2010-10-28,4.9
17878,2011-10-27,52.7
14487,2011-10-30,10.3
13802,2010-11-30,69.6
14898,2009-12-03,15.6
13473,2011-01-11,17.85
14210,2010-07-02,15
15768,2010-01-14,8.05
12851,2011-09-04,0.21
15787,2011-10-09,17
17637,2011-08-16,44.46
15203,2010-11-14,23.4
14085,2010-03-25,3.9
14646,2011-08-09,730.85
13340,2011-07-17,98.8
17612,2010-09-09,15
13985,2011-07-06,16.5
15648,2011-05-19,35.4
16094,2010-11-10,19.8
16983,2011-11-27,22.38
17875,2010-01-20,2.9
12437,2010-02-09,17.7
16115,2011-09-28,7.9
16556,2009-12-18,27
14606,2011-01-26,22.5
14606,2009-12-08,13.1
16383,2010-07-08,5
14323,2011-08-17,15
17837,2011-09-25,1.3
12748,2011-11-02,0.55
16010,2010-11-12,13.5
12540,2010-11-04,29.85
17841,2011-11-18,3.35
15061,2010-12-07,8.64
16554,2011-10-28,11.4
13426,2010-04-16,11.6
14261,2011-09-22,17
16056,2011-10-25,5.75
18065,2010-07-02,16.5
15106,2011-05-12,15.44
12472,2010-08-24,21
17571,2011-10-20,23.56
12901,2011-06-29,30
12569,2011-10-26,5.04
15605,2010-03-24,39.95
16898,2010-10-20,0.55
14256,2010-08-05,30.28
13854,2011-03-15,23.8
16923,2010-12-12,5.8
13890,2011-11-02,9.9
15981,2010-06-18,30
14525,2010-12-13,20.4
14606,2010-12-05,17.25
16227,2010-08-02,20.4
12673,2010-11-03,13.2
14068,2010-02-28,3.4
16809,2010-04-13,3.75
12747,2010-03-09,8.25
15222,2010-03-04,11.4
15861,2010-01-28,2.9
14646,2010-03-12,72
13617,2010-10-27,5.9
15005,2010-01-18,2.98
16633,2011-11-22,22.5
13728,2011-08-24,25.5
13407,2010-02-16,42.9
15581,2010-01-24,5.95
15679,2011-11-09,1.68
16553,2011-05-18,66
17158,2010-06-10,17.4
18258,2010-09-01,105
13767,2011-08-04,17.7
14112,2010-09-14,15.3
12841,2011-10-05,-2.95
15351,2010-10-03,19.75
16186,2011-08-11,15
12637,2011-09-07,45
16007,2010-06-14,8
17965,2010-03-01,32.55
13945,2010-08-17,15.9
16670,2010-07-16,10.5
13979,2010-11-11,19.35
13362,2010-10-10,15.3
16782,2010-10-03,2.95
14649,2011-12-05,0.39
12866,2011-03-01,34
13137,2010-07-25,8.44
16589,2011-07-01,15.8
15827,2011-06-09,10.2
14156,2011-06-22,19.8
13875,2010-05-28,30
16775,2010-11-03,9.9
12380,2010-06-29,19.8
15114,2011-11-09,6.96
17276,2010-11-02,113.5
17201,2010-07-04,17.9
14030,2011-04-08,2.34
15898,2010-04-23,7.49
14680,2010-02-26,-10.95
14258,2011-11-30,201.6
17841,2010-10-07,3.35
15332,2010-07-14,35
14096,2011-10-26,22.86
17850,2010-12-02,15.3
14981,2011-04-07,16.5
14527,2010-02-24,27.25
14004,2011-08-23,15
15611,2010-01-25,14.85
17146,2010-04-14,29.96
12949,2010-11-04,25.2
17610,2010-01-25,5.9
16161,2010-05-14,5.9
17997,2011-09-08,-52.25
14646,2011-05-26,105.6
17841,2011-08-03,17.4
16271,2010-07-13,20.75
16912,2010-02-21,10.5
14778,2011-02-04,15.3
12417,2011-08-25,15.3
14525,2011-10-27,30
15969,2010-10-10,59.8
17738,2011-11-20,20.8
14961,2011-02-15,13.2
17648,2011-04-04,15.9
17437,2010-06-28,10.45
14543,2010-10-29,-255
14426,2011-03-08,2.34
13081,2009-12-08,30
12483,2010-02-10,13.2
16097,2011-04-13,19.9
12508,2011-11-10,4.87
17716,2011-06-15,30
15547,2010-12-12,60
12877,2010-10-21,3.13
14452,2010-11-09,3.4
17188,2010-03-03,17.85
18118,2011-05-04,0.65
15660,2011-03-01,15.8
15727,2011-07-19,33.84
17571,2010-06-15,3.3
13081,2010-04-28,13.92
18197,2010-07-14,-3.75
12720,2010-07-21,15.3
12597,2011-10-30,44.95
14487,2010-11-25,0.84
13652,2010-02-25,13.5
15329,2011-10-31,76.5
17290,2010-11-23,9.9
14415,2011-08-08,20.8
15416,2011-10-06,12.6
13048,2011-11-25,20.8
15298,2010-03-22,32.7
17566,2011-11-14,2.5
12791,2010-04-18,12.6
15037,2010-11-28,22.55
13174,2011-01-27,23.6
14292,2011-12-02,24.96
13488,2011-07-18,19.8
15456,2010-11-01,8.4
17348,2011-11-11,0.85
14077,2011-04-28,1.25
17841,2011-11-16,4.25
17160,2010-01-22,19.5
12931,2010-05-13,-495
15910,2011-02-24,15.3
16128,2011-11-03,25.2
13212,2011-11-20,20.4
16293,2010-09-29,17.7
13078,2010-05-02,27
12705,2010-11-30,-2.1
16161,2010-10-12,3.3
18173,2011-03-10,70.8
13509,2011-02-28,10.08
14101,2011-09-27,211.2
17801,2010-01-17,9.9
12621,2011-08-23,25.5
18229,2011-04-14,15
15005,2010-01-18,-3.75
16031,2011-09-08,1.25
12748,2011-04-17,3.3
15301,2010-11-26,35.4
15768,2010-02-17,3.38
16511,2011-11-18,4.2
13102,2011-03-20,38.4
14005,2011-11-30,271.5
14527,2010-03-24,2.1
13013,2010-12-03,13.2
13982,2010-07-28,10.2
16550,2010-08-24,6.95
13999,2010-10-15,15
12971,2010-11-09,65.4
13694,2011-06-30,162.72
16218,2011-07-24,116
15296,2010-01-21,54.82
14653,2010-07-14,6.6
15194,2011-01-07,17.4
12436,2011-09-01,34.68
13089,2011-01-05,44.64
12541,2011-11-10,10.2
17160,2009-12-04,21.1
18260,2011-03-15,16.5
17461,2011-11-17,3.2
13663,2010-10-13,17.7
13295,2010-10-24,15
13077,2010-10-21,-2.5
17238,2011-10-20,15
17358,2010-02-24,13.44
17377,2010-12-01,7.5
17389,2011-01-26,25.2
17338,2010-09-20,9.25
13047,2011-06-15,-3.95
16096,2011-03-20,10.08
12516,2010-10-05,13.2
13593,2010-08-18,31.1
15527,2011-06-10,5.9
16007,2011-10-02,11.05
15345,2011-10-25,12.48
14680,2010-04-29,30
13340,2011-10-25,149.4
17954,2011-03-20,13
16584,2011-03-30,69.6
13340,2010-03-29,229.8
14849,2010-12-01,23.8
12971,2010-11-23,15.12
12451,2011-01-19,10.08
14506,2011-03-01,2.95
16958,2010-09-30,1.68
14448,2010-12-10,3.3
17179,2011-04-21,5
17552,2010-03-22,17.4
16975,2010-10-12,15
14418,2011-12-06,24.9
15248,2010-06-23,39.6
14484,2010-11-03,10.2
16409,2011-01-26,5.85
17198,2010-12-09,5.04
14606,2010-09-05,1.7
14049,2011-11-23,8.74
13178,2011-04-08,17.7
15988,2011-11-20,4.95
14527,2010-05-06,21.3
15976,2011-05-03,3.75
16729,2011-07-29,24.9
13001,2010-05-27,11.4
18041,2010-01-18,10.2
15251,2010-02-17,120
15533,2011-09-11,4.95
13944,2010-02-24,6.3
16442,2011-12-08,1.66
16549,2011-11-29,0.42
15773,2011-12-04,24.96
17690,2010-12-08,17.85
16444,2010-10-31,1.25
17997,2011-09-26,13.2
15640,2011-09-22,37.4
17158,2010-12-14,27.04
15172,2011-04-17,7.8
15862,2010-03-30,0.85
13329,2010-10-04,50.4
17342,2010-02-08,37.5
13050,2009-12-15,14.85
12843,2010-10-26,76.32
17950,2010-07-12,5.45
17581,2011-08-22,62.4
14013,2011-07-17,13.2
14286,2010-10-31,35.16
14631,2011-02-14,15
16782,2010-10-17,3.9
17123,2010-09-26,13.05
13598,2011-10-23,6.25
15576,2011-11-02,6.75
13115,2010-11-01,11.9
13209,2011-04-26,32.7
14404,2010-08-01,33
16539,2010-10-31,7.95
15315,2011-10-06,9.36
15532,2010-09-26,3.75
12931,2011-10-03,8.8
13889,2011-09-08,19.8
16823,2010-03-22,2.55
13999,2009-12-05,21.9
13998,2010-09-19,22.5
14295,2010-06-28,15.3
17706,2011-08-22,59.4
14713,2010-01-21,8.85
13309,2011-02-04,12.5
15321,2010-05-25,15
15023,2011-05-05,19.8
15502,2011-08-08,13.2
16518,2010-06-01,13.5
16713,2010-06-10,6.3
16670,2011-03-02,5.04
15048,2011-10-05,1.65
13569,2010-12-07,10.05
12836,2011-10-11,17.85
14911,2011-10-31,13.2
17321,2010-05-11,3.3
16911,2010-02-16,29.7
16168,2010-12-05,252
17611,2011-06-23,3.39
17735,2010-10-12,15
17746,2010-08-25,15
13069,2010-11-21,0.55
13154,2009-12-04,8.5
15189,2011-01-11,31.6
14156,2010-05-06,15.2
15332,2010-12-05,105.3
15805,2011-02-24,22.5
15356,2010-12-06,2.1
15311,2010-11-03,4.95
13988,2010-11-21,7.5
14896,2010-01-31,2.2
13098,2011-10-10,99.84
14646,2011-12-07,95.2
16549,2011-09-11,7.82
16945,2011-02-07,15
13048,2010-05-25,12.5
17091,2010-12-07,18.6
17920,2011-08-26,1.66
16121,2010-11-14,1.25
13542,2010-10-10,31.8
16307,2010-06-15,10.2
13004,2010-04-22,15.8
13500,2010-11-03,10.2
14294,2010-10-28,10.2
17341,2010-12-08,3.37
17841,2010-12-14,9.7
13719,2010-06-01,18.75
16383,2011-09-26,18.3
17338,2011-01-12,8.75
16253,2010-10-15,20.28
14899,2010-11-09,5.1
13117,2010-12-09,13.9
13061,2011-09-28,20.4
16300,2010-03-24,9.15
12865,2011-08-08,31.54
17449,2010-10-31,19.9
14221,2010-08-26,15.3
12937,2009-12-03,13.05
15911,2010-03-26,13.5
14766,2011-09-20,16.5
16440,2011-10-19,23.58
14657,2010-09-30,3.3
14064,2011-08-18,7.5
13521,2011-12-08,8.97
12637,2011-01-20,35.4
15509,2010-11-24,4.2
16253,2010-01-19,5.04
16579,2010-10-10,15
12748,2011-11-23,13.15
12410,2010-07-25,15
17597,2010-10-17,15.12
14659,2011-03-21,4.95
13468,2010-08-31,20.16
17623,2010-05-19,5.95
15227,2010-09-02,19.8
14591,2011-11-24,4.95
16279,2010-11-19,40.08
16684,2011-02-03,177.6
13694,2011-10-25,157.92
14961,2010-12-14,35.4
16743,2011-03-10,1.65
15245,2011-07-28,16.5
18219,2010-12-06,17.7
16110,2010-07-05,2.95
18071,2009-12-05,10.2
16912,2010-10-14,31.95
15356,2011-07-07,20.4
18130,2011-11-24,10.44
16983,2010-09-19,0.42
17702,2011-08-23,20.8
17511,2011-11-23,-3.39
14156,2010-03-04,10.08
14096,2011-10-17,29.69
15521,2011-04-05,127.5
12931,2010-05-13,210
13138,2010-12-02,15
15911,2009-12-18,7.95
16652,2010-08-26,91.8
14496,2010-03-16,27
16889,2011-01-07,8.7
15004,2011-07-15,17.48
16801,2011-05-22,10.5
14304,2010-05-18,30
17091,2010-06-28,19.8
14047,2010-05-13,27.5
17576,2010-08-26,9.9
18225,2011-11-17,16.5
17400,2010-05-07,12.75
14160,2010-04-08,237.6
15032,2009-12-10,20.4
17611,2010-12-13,1.7
18136,2011-05-12,25
15311,2011-04-28,2.08
13213,2010-05-20,15
16938,2010-08-03,0.42
17269,2010-11-19,2.07
16033,2011-07-11,39.75
15031,2010-11-10,0.85
16493,2011-02-27,34.8
12599,2010-06-09,15.6
15342,2011-08-02,15.3
17218,2010-03-15,14.95
14309,2011-09-07,32.4
15068,2011-10-24,4.35
15680,2010-03-30,15
14911,2011-10-20,42.72
17961,2009-12-14,2.95
14651,2011-10-03,3.75
17841,2010-06-06,6.9
15031,2011-12-05,2.5
12474,2011-10-20,10.08
16607,2011-08-02,4.68
16085,2011-04-17,7.5
17841,2011-09-01,6.25
14709,2011-11-24,20.8
18094,2011-02-21,47.7
16525,2011-01-12,61.2
17236,2010-10-25,3.75
14156,2011-06-06,19.92
17085,2011-08-08,14.85
17884,2010-04-21,4.95
16045,2011-06-30,25.5
16442,2010-04-14,1.25
13174,2010-11-01,4.22
15034,2011-04-21,8.4
17897,2010-05-12,25.35
16745,2011-03-24,5.1
13126,2010-10-28,19.9
16746,2011-07-01,8.5
17774,2010-11-07,10
13565,2010-10-24,2.55
16413,2011-10-14,9.9
17092,2010-02-02,11.85
16723,2010-09-22,3.3
13588,2011-08-11,10.2
15756,2011-07-10,3.35
14104,2010-06-09,1.45
12748,2010-12-07,24.6
16631,2010-05-11,38.64
16103,2011-04-20,16.5
17822,2010-05-28,4
15867,2011-08-18,6.75
13468,2011-06-13,19.92
17448,2010-04-21,9.9
14517,2011-07-21,19.8
18034,2010-11-29,5.05
14156,2010-10-22,66
15665,2010-03-14,7.5
13758,2010-04-29,39
16391,2010-07-30,1.65
16960,2010-06-01,1.45
13590,2010-07-28,1.68
16458,2010-10-27,7.5
13408,2010-10-25,25.2
15687,2011-12-01,16.6
12357,2010-11-16,94.8
16033,2011-05-12,16.25
15808,2010-03-30,-19.8
17075,2009-12-14,29.5
13136,2011-05-11,79
14456,2011-09-11,1.67
14810,2011-08-28,11.25
16588,2010-10-07,17.7
17091,2011-09-02,20.8
13564,2010-12-20,2.95
17850,2010-12-02,15.3
14828,2011-05-27,92.5
15356,2010-10-13,4.2
14258,2010-02-15,127
13573,2010-11-25,17
13831,2010-10-14,79.2
17096,2010-09-29,45.6
15325,2010-11-09,22.04
18101,2010-11-17,5.9
15311,2010-07-05,15
12826,2010-08-20,17.7
13091,2011-11-18,-21.45
14849,2011-10-06,11.9
14527,2010-11-25,5.1
16520,2011-04-14,15.1
17238,2011-11-22,3.3
17545,2010-11-14,20.25
15064,2010-05-13,15
14735,2010-11-16,40
16394,2011-04-05,18.6
17841,2010-03-09,0.55
16904,2011-06-27,8.85
15039,2011-03-14,15.9
16120,2011-10-11,69.3
13475,2011-05-06,25.2
15967,2011-01-25,7.5
17448,2010-03-07,11.25
16929,2011-11-17,16.5
17085,2010-01-25,14.55
12471,2010-01-26,41.09
13969,2011-06-09,4.5
14353,2011-05-08,17.4
15484,2009-12-05,29.7
13272,2011-11-08,25.5
12680,2011-12-09,14.85
17730,2011-02-15,27
17147,2010-03-23,5.04
16383,2010-11-08,24.95
14514,2010-06-07,2.1
14606,2010-09-29,2.1
12748,2010-02-25,0.84
14722,2010-08-10,5.9
15061,2010-10-20,24
14217,2011-04-08,29.9
13059,2010-10-22,25.5
18065,2011-12-04,19.9
13178,2009-12-16,15.3
16782,2010-07-04,7.95
15290,2011-10-28,51
14011,2010-04-11,13.92
12402,2010-07-06,34.8
13263,2011-08-23,2.5
14911,2011-08-12,39.6
15544,2010-02-18,13.52
15025,2011-11-06,6.6
17567,2011-03-03,30.2
17673,2011-03-18,10.95
13546,2010-10-11,5.8
15281,2010-10-18,17.4
15750,2009-12-16,4.25
13668,2011-03-27,23.8
17362,2011-04-14,10.2
14368,2011-01-24,17
16725,2010-12-15,12.6
15024,2010-10-11,6.25
17516,2011-02-27,6.6
13443,2010-04-08,4.65
17464,2011-07-04,19.8
14061,2009-12-01,33.75
17348,2010-04-27,2.5
13895,2009-12-03,51.8
14995,2011-03-04,1.99
13564,2010-10-24,22.4
14062,2010-08-27,243.36
16197,2010-03-29,15
14868,2011-11-06,24.96
13772,2010-11-04,27.7
15329,2010-06-16,64.5
13911,2011-03-20,45
12379,2011-06-22,10
13623,2009-12-02,7.5
14748,2010-04-01,15
14825,2010-12-06,10.2
14963,2011-06-09,3.9
15770,2010-04-06,32.55
16931,2011-07-03,14.85
12779,2011-04-05,39.6
16907,2011-02-22,4.95
15144,2011-10-27,46.7
13722,2011-03-02,40.5
17550,2010-11-07,5.9
17107,2010-01-31,3.3
16290,2010-06-13,14.75
14159,2010-10-27,5
16380,2011-10-09,9.36
12758,2010-03-24,14.85
14209,2011-05-10,11.9
16666,2010-03-28,5.07
17975,2011-05-31,13.16
13004,2010-09-02,25.2
18223,2010-01-20,54
12995,2011-09-15,135
16626,2011-06-08,15
12433,2010-12-08,41.1
13939,2010-10-04,17.7
13055,2011-09-22,17.4
13267,2009-12-07,30
15348,2011-09-28,7.8
13644,2011-09-27,9.48
12836,2010-02-16,10.2
18172,2009-12-11,70.8
16923,2010-11-29,16.5
13771,2010-02-25,62.7
13093,2010-06-24,100.8
15570,2010-12-12,6.25
16754,2010-04-06,296.8
16147,2011-07-29,20.8
16392,2010-10-22,4.25
12674,2011-11-01,23.4
16005,2011-06-10,3.75
17448,2010-04-23,8.64
14796,2011-07-11,22.5
14156,2010-02-14,17.7
12839,2011-09-29,20.8
17649,2011-07-24,16.5
16768,2010-03-28,5.9
13094,2011-05-15,76.32
15555,2011-06-17,3.75
14398,2010-06-30,5.04
13428,2010-07-13,1.65
17841,2011-09-20,77.95
15570,2010-08-25,5.9
14672,2010-01-28,13.5
17092,2010-07-22,5.1
12755,2011-04-04,-1591.2
15465,2010-01-22,10.2
16940,2009-12-08,5.1
18168,2011-05-19,19.9
16293,2010-05-19,25.4
17675,2009-12-21,88.8
18046,2010-02-28,8.95
16768,2010-06-13,11.9
17204,2011-03-25,-35.4
15571,2010-11-18,2.1
15244,2011-10-05,16.5
12476,2011-11-24,17
16015,2011-12-06,2.5
15443,2011-08-22,5.8
16105,2010-04-14,10.2
15187,2011-07-14,30.6
18118,2011-05-16,4.16
15311,2011-05-27,4.15
14753,2010-09-05,19.5
17841,2010-07-07,1.65
14829,2010-09-29,15
17651,2011-10-30,41.6
17222,2010-08-19,14.45
14684,2010-11-14,7
16266,2011-05-17,7.5
17315,2011-05-03,9.75
12349,2010-04-29,19.8
16203,2010-11-11,0.85
15789,2010-06-15,25.2
17397,2011-11-17,2.25
14810,2011-10-30,8.32
14092,2010-12-02,-5.9
14419,2010-12-10,4.95
13786,2010-03-15,59.4
14911,2010-08-31,25.2
13875,2011-03-27,20.4
15957,2011-11-08,16.64
15605,2011-04-01,10.08
14194,2010-04-28,19.8
16713,2009-12-21,9.95
14911,2011-09-23,9.96
17589,2010-08-13,28.05
15581,2009-12-02,1.25
12612,2011-09-26,24
17602,2010-03-30,15
17991,2010-04-27,16.95
13178,2011-05-09,67.2
12682,2010-06-06,19.8
17610,2009-12-10,15
15764,2010-08-18,15
18257,2010-05-27,19.5
15144,2010-11-25,15.6
15054,2011-10-30,0.84
12682,2011-01-05,13.2
13031,2010-09-21,3.9
13317,2010-08-22,102
16477,2010-10-11,10.5
17530,2011-10-27,2.2
13883,2010-09-28,26.4
12839,2010-03-05,17.88
13090,2010-12-02,13.6
15969,2011-12-07,59.8
14134,2009-12-15,102
16891,2011-09-05,1.45
14918,2010-08-06,25.2
17248,2010-08-15,2.95
14546,2010-07-18,2.5
17961,2010-04-01,6.7
14395,2011-10-10,10.5
18044,2010-11-17,14.85
12635,2011-09-11,4.68
16713,2010-02-14,25.92
14231,2011-02-24,17.7
16361,2011-09-29,12.3
16931,2011-10-31,4.15
13178,2010-04-27,15
17965,2011-11-02,1.65
14232,2011-10-28,30
14769,2011-03-20,19.8
14722,2010-08-19,2.95
17884,2011-02-01,25.5
13045,2011-09-01,17.4
15796,2011-09-28,18.75
13665,2010-11-18,10.08
17894,2010-10-20,3.75
12682,2009-12-01,15.9
13798,2010-10-17,243.36
17823,2010-10-14,7.5
14931,2011-12-05,34
12748,2010-07-15,5.1
16713,2011-02-08,34.7
16477,2010-08-12,27.65
14646,2011-10-06,0.65
17703,2011-07-24,24.9
14544,2011-11-15,3.4
15601,2009-12-03,10.2
14621,2011-12-08,25.2
14547,2011-11-27,18.72
14468,2009-12-06,20.4
15271,2010-12-09,5
12718,2011-09-29,12.6
15296,2011-05-11,16.5
16893,2010-12-08,10.55
17504,2011-05-15,29.5
14175,2010-10-17,42.1
12474,2010-09-10,83.1
14091,2010-02-23,387.6
18132,2010-07-23,2.5
13110,2009-12-01,11.9
18278,2010-10-31,18.6
16406,2011-11-21,0.42
14911,2010-08-26,11.4
14688,2011-10-18,4.2
14056,2011-07-04,15.9
13327,2009-12-18,19.5
13195,2010-10-21,4.95
15073,2010-11-04,20.4
17380,2010-06-23,90
16949,2011-10-30,17.85
16918,2010-07-23,6.25
15722,2010-08-29,25.2
17651,2011-11-08,33
17611,2011-05-22,3.37
13567,2010-10-07,2.95
13077,2011-02-22,20.4
13881,2011-02-01,50.4
14680,2011-08-10,3.3
14533,2010-12-22,18.24
18168,2010-03-29,11.8
14049,2010-06-29,53.49
16024,2011-11-27,1.1
14315,2011-03-18,22.5
14156,2010-09-06,15.6
15031,2010-11-10,3.3
14415,2011-05-25,19.8
15856,2011-12-02,72
16558,2011-10-21,25
15159,2011-10-20,59.4
14930,2011-08-23,35.4
12539,2009-12-23,59.7
14710,2010-04-01,3.75
13867,2011-09-26,15
16654,2010-12-06,12.6
14646,2011-01-19,633.6
13736,2011-12-04,4.16
14593,2010-03-03,1.7
16043,2011-01-26,46.65
17618,2010-08-01,4.95
12791,2010-03-26,23.4
15366,2010-02-26,20.4
17850,2010-09-22,7.5
14739,2010-09-30,15
14349,2011-11-29,9.9
16992,2010-10-21,51
14236,2011-09-20,25.2
13090,2010-10-11,218.85
16182,2010-04-28,165
15625,2010-07-01,12.6
16779,2011-11-07,70.8
14455,2010-10-03,41.25
17765,2011-03-28,2.95
14606,2011-04-11,5.95
15311,2010-11-15,5.8
15120,2011-07-29,15.95
17965,2010-02-04,5
14051,2010-12-20,41.4
15915,2010-11-03,1.25
12471,2011-10-05,17.4
14646,2011-09-19,321.84
14911,2010-06-14,46.8
16128,2011-09-23,10.08
16520,2010-12-09,1.95
14234,2011-11-09,45
15088,2011-10-03,19.8
17667,2010-06-28,32.1
16316,2010-10-21,19.8
14341,2011-10-25,26.36
14128,2011-03-29,15.3
13480,2010-10-19,15
16654,2010-04-06,17.7
12748,2011-10-05,2.95
14549,2009-12-02,5.1
17097,2011-12-07,0.78
13268,2011-03-17,9
13717,2010-08-11,14.85
17799,2010-04-15,9.95
16919,2010-11-05,7.95
17920,2010-01-10,22.5
16409,2011-04-11,17.8
13451,2011-08-05,7.74
14646,2009-12-18,158.4
15596,2010-12-09,13.2
13544,2011-04-13,3.14
15537,2011-06-29,11.02
13694,2011-11-14,139.2
14211,2011-09-20,30.6
17336,2010-08-24,81.12
15005,2011-08-23,3.3
14507,2010-02-28,8.5
15468,2011-10-19,19.8
15745,2011-11-06,39.6
12490,2010-09-06,21
12982,2010-04-12,17
16626,2011-10-30,39.6
14870,2011-03-23,10.2
14896,2009-12-06,3.95
16706,2011-08-17,4.99
14930,2010-08-26,19.5
13081,2011-03-21,98.1
15039,2011-02-01,23.85
12976,2010-05-14,13.2
14049,2010-04-01,84.94
17114,2011-12-04,6.25
17416,2011-08-22,20.8
13715,2010-08-15,35.4
12477,2010-03-26,12.6
12471,2010-03-10,16.95
15718,2010-06-17,14.98
16296,2010-03-23,15.3
16173,2011-09-09,10.2
14562,2011-11-01,2.1
18041,2011-06-09,14.5
16218,2010-09-12,10.2
15834,2010-10-11,17
17469,2010-05-06,15
13044,2011-02-21,10.5
17392,2010-12-16,5.1
12987,2010-01-20,15.8
17920,2011-12-05,3.74
12647,2010-04-20,10.2
13715,2010-04-28,33
16007,2011-05-08,1.95
15867,2010-06-03,1.45
12482,2010-04-07,50.88
16121,2011-05-08,5
12413,2011-10-04,35.4
12705,2010-06-24,30.54
13914,2011-11-03,23.4
12947,2010-12-01,17.7
16287,2010-09-29,19.8
17850,2010-12-01,20.34
15555,2010-07-11,6.25
14174,2011-11-06,7.5
16729,2011-05-06,7.5
17282,2010-09-09,0.85
16770,2011-10-13,1.16
13089,2011-02-02,35.4
17097,2010-12-09,3.25
14502,2011-11-20,7.63
17984,2010-11-08,35.8
12748,2010-07-02,8.5
12748,2010-09-30,151.2
16173,2011-09-22,44.55
12701,2010-06-28,10.5
16980,2010-10-07,9.95
14673,2011-11-16,12.6
15122,2011-09-15,-2.1
13557,2010-01-29,5.04
15282,2010-05-18,10.2
15241,2011-07-07,7.8
14911,2011-06-22,81.36
17757,2011-06-29,-19.8
14903,2011-08-07,13.27
15544,2010-06-04,5.04
15078,2011-07-27,20.8
17396,2011-10-03,339
14729,2010-03-24,9.7
16314,2010-11-15,15
15057,2010-03-24,45
15179,2010-02-02,-7.95
16208,2011-02-23,12.75
16712,2011-03-29,7.65
14562,2011-07-14,-12.75
18168,2011-05-19,-2.9
16327,2010-06-16,27
13975,2011-07-29,9.96
17841,2011-12-01,29.55
14426,2011-01-31,13.2
16950,2010-11-14,20.4
14404,2009-12-20,1.98
17869,2010-12-06,7.5
13230,2010-05-27,4.6
13982,2011-10-31,9.9
14040,2010-07-20,14.2
14669,2010-03-16,20.28
13495,2011-04-21,39.6
15021,2010-12-08,1.25
14512,2011-04-21,5
13102,2010-08-06,15
15311,2011-04-04,81.6
13447,2011-11-16,53.55
13069,2010-09-09,65.4
14723,2010-10-10,5.5
12523,2010-05-14,-5.9
14854,2011-03-10,10.08
16710,2010-11-15,1.3
18073,2011-07-21,16.5
14704,2010-03-25,11.25
18198,2011-08-31,10.2
15073,2011-06-06,23
15555,2010-11-29,9.9
16208,2010-11-10,5.1
16226,2010-10-22,10.2
14154,2010-10-12,25.5
14210,2010-04-14,6.6
13102,2011-12-08,52.02
17841,2011-11-27,16.65
12753,2011-04-05,211.2
16972,2010-09-09,4.95
14367,2011-09-15,16.5
17686,2010-06-24,29.96
15005,2010-02-11,14.75
17345,2010-05-05,2.5
13869,2010-08-01,12.5
15078,2010-02-16,12.6
17706,2011-08-24,-13.9
15044,2010-12-12,7.95
15950,2010-03-04,17.25
16119,2011-09-28,40.2
16837,2011-05-11,15
17526,2010-12-14,11.8
14149,2011-05-03,15.3
14159,2010-02-22,17.7
16011,2009-12-20,3.78
15023,2011-12-06,15
18215,2010-09-28,23.6
14062,2011-07-18,297
12921,2010-06-25,30
